% Moku:Go Oscilloscope
% Channel A (Input 1, on), DC, 30 MHz, 1 MOhm, 10 Vpp, 1 x probe attenuation
% Channel B (Input 2, off), DC, 30 MHz, 1 MOhm, 10 Vpp, 1 x probe attenuation
% Time span 7.819 ms, time offset -7.124 ms, Normal acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (on) - Square, 900.000 000 Hz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg, duty cycle 50.00 %
% Output 2 (off) - Square, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, duty cycle 50.00 %
% 
% Acquired 2026-04-30 T 15:57:14 +0200
% Time (s), Channel A (Input 1) (V)
4.381440000000e-03, 2.198339e-02
4.389120000000e-03, 1.831949e-02
4.396800000000e-03, 1.587689e-02
4.404480000000e-03, 1.221300e-02
4.412160000000e-03, 9.770396e-03
4.419840000000e-03, 7.327797e-03
4.427520000000e-03, 2.442599e-03
4.435200000000e-03, 0.000000e+00
4.442880000000e-03, -2.442599e-03
4.450560000000e-03, -6.106498e-03
4.458240000000e-03, -8.549097e-03
4.465920000000e-03, -1.221300e-02
4.473600000000e-03, -1.343429e-02
4.481280000000e-03, -1.709819e-02
4.488960000000e-03, -1.831949e-02
4.496640000000e-03, -2.076209e-02
4.504320000000e-03, -2.442599e-02
4.512000000000e-03, -2.564729e-02
4.519680000000e-03, -2.931119e-02
4.527360000000e-03, -3.297509e-02
4.535040000000e-03, -3.297509e-02
4.542720000000e-03, -3.541769e-02
4.550400000000e-03, -3.786029e-02
4.558080000000e-03, -3.908158e-02
4.565760000000e-03, -4.030288e-02
4.573440000000e-03, -4.152418e-02
4.581120000000e-03, -4.518808e-02
4.588800000000e-03, -4.763068e-02
4.596480000000e-03, -4.640938e-02
4.604160000000e-03, -4.885198e-02
4.611840000000e-03, -5.129458e-02
4.619520000000e-03, -5.251588e-02
4.627200000000e-03, -5.251588e-02
4.634880000000e-03, -5.373718e-02
4.642560000000e-03, -5.495848e-02
4.650240000000e-03, -5.495848e-02
4.657920000000e-03, -5.617978e-02
4.665600000000e-03, -5.495848e-02
4.673280000000e-03, -5.373718e-02
4.680960000000e-03, -5.617978e-02
4.688640000000e-03, -5.495848e-02
4.696320000000e-03, -5.617978e-02
4.704000000000e-03, -5.495848e-02
4.711680000000e-03, -5.495848e-02
4.719360000000e-03, -5.373718e-02
4.727040000000e-03, -5.251588e-02
4.734720000000e-03, -5.007328e-02
4.742400000000e-03, -5.007328e-02
4.750080000000e-03, -4.885198e-02
4.757760000000e-03, -4.763068e-02
4.765440000000e-03, -4.640938e-02
4.773120000000e-03, -4.396678e-02
4.780800000000e-03, -4.274548e-02
4.788480000000e-03, -4.152418e-02
4.796160000000e-03, -4.030288e-02
4.803840000000e-03, -3.786029e-02
4.811520000000e-03, -3.663899e-02
4.819200000000e-03, -3.419639e-02
4.826880000000e-03, -3.053249e-02
4.834560000000e-03, -2.931119e-02
4.842240000000e-03, -2.686859e-02
4.849920000000e-03, -2.442599e-02
4.857600000000e-03, -2.198339e-02
4.865280000000e-03, -1.954079e-02
4.872960000000e-03, -1.587689e-02
4.880640000000e-03, -1.343429e-02
4.888320000000e-03, -9.770396e-03
4.896000000000e-03, -8.549097e-03
4.903680000000e-03, -6.106498e-03
4.911360000000e-03, -3.663899e-03
4.919040000000e-03, 0.000000e+00
4.926720000000e-03, 2.442599e-03
4.934400000000e-03, 4.885198e-03
4.942080000000e-03, 8.549097e-03
4.949760000000e-03, 9.770396e-03
4.957440000000e-03, 1.343429e-02
4.965120000000e-03, 1.709819e-02
4.972800000000e-03, 1.954079e-02
4.980480000000e-03, 2.198339e-02
4.988160000000e-03, 2.564729e-02
4.995840000000e-03, 2.931119e-02
5.003520000000e-03, 3.175379e-02
5.011200000000e-03, 3.541769e-02
5.018880000000e-03, 3.663899e-02
5.026560000000e-03, 3.786029e-02
5.034240000000e-03, 4.152418e-02
5.041920000000e-03, 4.396678e-02
5.049600000000e-03, 4.640938e-02
5.057280000000e-03, 5.129458e-02
5.064960000000e-03, 5.251588e-02
5.072640000000e-03, 5.495848e-02
5.080320000000e-03, 5.740108e-02
5.088000000000e-03, 5.984368e-02
5.095680000000e-03, 6.106498e-02
5.103360000000e-03, 6.350758e-02
5.111040000000e-03, 6.717147e-02
5.118720000000e-03, 6.961407e-02
5.126400000000e-03, 7.083537e-02
5.134080000000e-03, 7.205667e-02
5.141760000000e-03, 7.449927e-02
5.149440000000e-03, 7.449927e-02
5.157120000000e-03, 7.572057e-02
5.164800000000e-03, 7.694187e-02
5.172480000000e-03, 7.694187e-02
5.180160000000e-03, 7.938447e-02
5.187840000000e-03, 7.938447e-02
5.195520000000e-03, 7.938447e-02
5.203200000000e-03, 7.938447e-02
5.210880000000e-03, 8.304837e-02
5.218560000000e-03, 8.182707e-02
5.226240000000e-03, 8.182707e-02
5.233920000000e-03, 8.182707e-02
5.241600000000e-03, 8.182707e-02
5.249280000000e-03, 8.182707e-02
5.256960000000e-03, 8.182707e-02
5.264640000000e-03, 8.182707e-02
5.272320000000e-03, 8.182707e-02
5.280000000000e-03, 7.938447e-02
5.287680000000e-03, 7.938447e-02
5.295360000000e-03, 7.694187e-02
5.303040000000e-03, 7.694187e-02
5.310720000000e-03, 7.572057e-02
5.318400000000e-03, 7.449927e-02
5.326080000000e-03, 7.205667e-02
5.333760000000e-03, 7.205667e-02
5.341440000000e-03, 6.961407e-02
5.349120000000e-03, 6.717147e-02
5.356800000000e-03, 6.595017e-02
5.364480000000e-03, 6.350758e-02
5.372160000000e-03, 6.228628e-02
5.379840000000e-03, 5.862238e-02
5.387520000000e-03, 5.740108e-02
5.395200000000e-03, 5.495848e-02
5.402880000000e-03, 5.251588e-02
5.410560000000e-03, 4.885198e-02
5.418240000000e-03, 4.640938e-02
5.425920000000e-03, 4.396678e-02
5.433600000000e-03, 4.152418e-02
5.441280000000e-03, 4.030288e-02
5.448960000000e-03, 3.786029e-02
5.456640000000e-03, 3.663899e-02
5.464320000000e-03, 3.175379e-02
5.472000000000e-03, 3.175379e-02
5.479680000000e-03, 2.686859e-02
5.487360000000e-03, 2.320469e-02
5.495040000000e-03, 2.076209e-02
5.502720000000e-03, 1.954079e-02
5.510400000000e-03, 1.465559e-02
5.518080000000e-03, 1.221300e-02
5.525760000000e-03, 7.327797e-03
5.533440000000e-03, 4.885198e-03
5.541120000000e-03, 1.221300e-03
5.548800000000e-03, -1.221300e-03
5.556480000000e-03, -2.442599e-03
5.564160000000e-03, -6.106498e-03
5.571840000000e-03, -7.327797e-03
5.579520000000e-03, -9.770396e-03
5.587200000000e-03, -1.465559e-02
5.594880000000e-03, -1.709819e-02
5.602560000000e-03, -1.831949e-02
5.610240000000e-03, -2.198339e-02
5.617920000000e-03, -2.442599e-02
5.625600000000e-03, -2.686859e-02
5.633280000000e-03, -2.931119e-02
5.640960000000e-03, -3.175379e-02
5.648640000000e-03, -3.297509e-02
5.656320000000e-03, -3.541769e-02
5.664000000000e-03, -3.663899e-02
5.671680000000e-03, -4.030288e-02
5.679360000000e-03, -4.152418e-02
5.687040000000e-03, -4.274548e-02
5.694720000000e-03, -4.518808e-02
5.702400000000e-03, -4.763068e-02
5.710080000000e-03, -4.763068e-02
5.717760000000e-03, -5.007328e-02
5.725440000000e-03, -5.007328e-02
5.733120000000e-03, -5.007328e-02
5.740800000000e-03, -5.129458e-02
5.748480000000e-03, -5.129458e-02
5.756160000000e-03, -5.251588e-02
5.763840000000e-03, -5.251588e-02
5.771520000000e-03, -5.251588e-02
5.779200000000e-03, -5.251588e-02
5.786880000000e-03, -5.251588e-02
5.794560000000e-03, -5.251588e-02
5.802240000000e-03, -5.373718e-02
5.809920000000e-03, -5.251588e-02
5.817600000000e-03, -5.251588e-02
5.825280000000e-03, -5.129458e-02
5.832960000000e-03, -5.007328e-02
5.840640000000e-03, -4.885198e-02
5.848320000000e-03, -4.763068e-02
5.856000000000e-03, -4.763068e-02
5.863680000000e-03, -4.640938e-02
5.871360000000e-03, -4.518808e-02
5.879040000000e-03, -4.274548e-02
5.886720000000e-03, -4.274548e-02
5.894400000000e-03, -4.030288e-02
5.902080000000e-03, -4.030288e-02
5.909760000000e-03, -3.786029e-02
5.917440000000e-03, -3.663899e-02
5.925120000000e-03, -3.297509e-02
5.932800000000e-03, -3.175379e-02
5.940480000000e-03, -2.931119e-02
5.948160000000e-03, -2.564729e-02
5.955840000000e-03, -2.320469e-02
5.963520000000e-03, -2.076209e-02
5.971200000000e-03, -1.954079e-02
5.978880000000e-03, -1.709819e-02
5.986560000000e-03, -1.343429e-02
5.994240000000e-03, -1.099170e-02
6.001920000000e-03, -8.549097e-03
6.009600000000e-03, -6.106498e-03
6.017280000000e-03, -2.442599e-03
6.024960000000e-03, 2.442599e-03
6.032640000000e-03, 2.442599e-03
6.040320000000e-03, 7.327797e-03
6.048000000000e-03, 9.770396e-03
6.055680000000e-03, 1.221300e-02
6.063360000000e-03, 1.465559e-02
6.071040000000e-03, 1.831949e-02
6.078720000000e-03, 1.954079e-02
6.086400000000e-03, 2.198339e-02
6.094080000000e-03, 2.686859e-02
6.101760000000e-03, 2.931119e-02
6.109440000000e-03, 3.175379e-02
6.117120000000e-03, 3.663899e-02
6.124800000000e-03, 3.908158e-02
6.132480000000e-03, 4.030288e-02
6.140160000000e-03, 4.274548e-02
6.147840000000e-03, 4.640938e-02
6.155520000000e-03, 5.007328e-02
6.163200000000e-03, 5.251588e-02
6.170880000000e-03, 5.495848e-02
6.178560000000e-03, 5.740108e-02
6.186240000000e-03, 5.862238e-02
6.193920000000e-03, 6.106498e-02
6.201600000000e-03, 6.350758e-02
6.209280000000e-03, 6.472887e-02
6.216960000000e-03, 6.717147e-02
6.224640000000e-03, 6.961407e-02
6.232320000000e-03, 7.083537e-02
6.240000000000e-03, 7.449927e-02
6.247680000000e-03, 7.449927e-02
6.255360000000e-03, 7.694187e-02
6.263040000000e-03, 7.816317e-02
6.270720000000e-03, 7.938447e-02
6.278400000000e-03, 8.060577e-02
6.286080000000e-03, 8.182707e-02
6.293760000000e-03, 8.304837e-02
6.301440000000e-03, 8.426967e-02
6.309120000000e-03, 8.549097e-02
6.316800000000e-03, 8.426967e-02
6.324480000000e-03, 8.426967e-02
6.332160000000e-03, 8.549097e-02
6.339840000000e-03, 8.426967e-02
6.347520000000e-03, 8.426967e-02
6.355200000000e-03, 8.426967e-02
6.362880000000e-03, 8.549097e-02
6.370560000000e-03, 8.549097e-02
6.378240000000e-03, 8.426967e-02
6.385920000000e-03, 8.304837e-02
6.393600000000e-03, 8.304837e-02
6.401280000000e-03, 8.060577e-02
6.408960000000e-03, 8.060577e-02
6.416640000000e-03, 7.938447e-02
6.424320000000e-03, 7.938447e-02
6.432000000000e-03, 7.694187e-02
6.439680000000e-03, 7.449927e-02
6.447360000000e-03, 7.327797e-02
6.455040000000e-03, 7.205667e-02
6.462720000000e-03, 6.961407e-02
6.470400000000e-03, 6.839277e-02
6.478080000000e-03, 6.717147e-02
6.485760000000e-03, 6.350758e-02
6.493440000000e-03, 6.106498e-02
6.501120000000e-03, 5.862238e-02
6.508800000000e-03, 5.617978e-02
6.516480000000e-03, 5.373718e-02
6.524160000000e-03, 5.129458e-02
6.531840000000e-03, 5.007328e-02
6.539520000000e-03, 4.763068e-02
6.547200000000e-03, 4.518808e-02
6.554880000000e-03, 4.152418e-02
6.562560000000e-03, 3.786029e-02
6.570240000000e-03, 3.663899e-02
6.577920000000e-03, 3.419639e-02
6.585600000000e-03, 3.175379e-02
6.593280000000e-03, 2.808989e-02
6.600960000000e-03, 2.442599e-02
6.608640000000e-03, 2.198339e-02
6.616320000000e-03, 1.954079e-02
6.624000000000e-03, 1.587689e-02
6.631680000000e-03, 1.343429e-02
6.639360000000e-03, 9.770396e-03
6.647040000000e-03, 7.327797e-03
6.654720000000e-03, 4.885198e-03
6.662400000000e-03, 2.442599e-03
6.670080000000e-03, -1.221300e-03
6.677760000000e-03, -3.663899e-03
6.685440000000e-03, -7.327797e-03
6.693120000000e-03, -9.770396e-03
6.700800000000e-03, -1.343429e-02
6.708480000000e-03, -1.587689e-02
6.716160000000e-03, -1.831949e-02
6.723840000000e-03, -2.076209e-02
6.731520000000e-03, -2.320469e-02
6.739200000000e-03, -2.564729e-02
6.746880000000e-03, -2.686859e-02
6.754560000000e-03, -2.931119e-02
6.762240000000e-03, -3.297509e-02
6.769920000000e-03, -3.541769e-02
6.777600000000e-03, -3.663899e-02
6.785280000000e-03, -3.786029e-02
6.792960000000e-03, -3.908158e-02
6.800640000000e-03, -4.152418e-02
6.808320000000e-03, -4.274548e-02
6.816000000000e-03, -4.518808e-02
6.823680000000e-03, -4.640938e-02
6.831360000000e-03, -4.640938e-02
6.839040000000e-03, -4.763068e-02
6.846720000000e-03, -4.763068e-02
6.854400000000e-03, -5.007328e-02
6.862080000000e-03, -5.007328e-02
6.869760000000e-03, -5.129458e-02
6.877440000000e-03, -5.007328e-02
6.885120000000e-03, -5.251588e-02
6.892800000000e-03, -5.129458e-02
6.900480000000e-03, -5.251588e-02
6.908160000000e-03, -5.251588e-02
6.915840000000e-03, -5.129458e-02
6.923520000000e-03, -5.007328e-02
6.931200000000e-03, -5.007328e-02
6.938880000000e-03, -5.007328e-02
6.946560000000e-03, -5.007328e-02
6.954240000000e-03, -4.763068e-02
6.961920000000e-03, -4.763068e-02
6.969600000000e-03, -4.640938e-02
6.977280000000e-03, -4.518808e-02
6.984960000000e-03, -4.396678e-02
6.992640000000e-03, -4.030288e-02
7.000320000000e-03, -3.786029e-02
7.008000000000e-03, -3.908158e-02
7.015680000000e-03, -3.663899e-02
7.023360000000e-03, -3.541769e-02
7.031040000000e-03, -3.175379e-02
7.038720000000e-03, -3.053249e-02
7.046400000000e-03, -2.808989e-02
7.054080000000e-03, -2.564729e-02
7.061760000000e-03, -2.320469e-02
7.069440000000e-03, -2.076209e-02
7.077120000000e-03, -1.831949e-02
7.084800000000e-03, -1.709819e-02
7.092480000000e-03, -1.343429e-02
7.100160000000e-03, -1.099170e-02
7.107840000000e-03, -8.549097e-03
7.115520000000e-03, -6.106498e-03
7.123200000000e-03, -3.663899e-03
7.130880000000e-03, -2.442599e-03
7.138560000000e-03, 2.442599e-03
7.146240000000e-03, 4.885198e-03
7.153920000000e-03, 7.327797e-03
7.161600000000e-03, 1.099170e-02
7.169280000000e-03, 1.465559e-02
7.176960000000e-03, 1.709819e-02
7.184640000000e-03, 2.076209e-02
7.192320000000e-03, 2.320469e-02
7.200000000000e-03, 2.686859e-02
7.207680000000e-03, 2.931119e-02
7.215360000000e-03, 3.053249e-02
7.223040000000e-03, 3.419639e-02
7.230720000000e-03, 3.663899e-02
7.238400000000e-03, 4.030288e-02
7.246080000000e-03, 4.152418e-02
7.253760000000e-03, 4.518808e-02
7.261440000000e-03, 4.763068e-02
7.269120000000e-03, 5.129458e-02
7.276800000000e-03, 5.373718e-02
7.284480000000e-03, 5.617978e-02
7.292160000000e-03, 5.862238e-02
7.299840000000e-03, 6.106498e-02
7.307520000000e-03, 6.350758e-02
7.315200000000e-03, 6.595017e-02
7.322880000000e-03, 6.717147e-02
7.330560000000e-03, 6.961407e-02
7.338240000000e-03, 7.083537e-02
7.345920000000e-03, 7.327797e-02
7.353600000000e-03, 7.449927e-02
7.361280000000e-03, 7.694187e-02
7.368960000000e-03, 7.694187e-02
7.376640000000e-03, 7.938447e-02
7.384320000000e-03, 8.060577e-02
7.392000000000e-03, 8.182707e-02
7.399680000000e-03, 8.304837e-02
7.407360000000e-03, 8.304837e-02
7.415040000000e-03, 8.304837e-02
7.422720000000e-03, 8.304837e-02
7.430400000000e-03, 8.426967e-02
7.438080000000e-03, 8.426967e-02
7.445760000000e-03, 8.426967e-02
7.453440000000e-03, 8.549097e-02
7.461120000000e-03, 8.549097e-02
7.468800000000e-03, 8.426967e-02
7.476480000000e-03, 8.426967e-02
7.484160000000e-03, 8.426967e-02
7.491840000000e-03, 8.426967e-02
7.499520000000e-03, 8.426967e-02
7.507200000000e-03, 8.426967e-02
7.514880000000e-03, 8.426967e-02
7.522560000000e-03, 8.182707e-02
7.530240000000e-03, 8.182707e-02
7.537920000000e-03, 8.060577e-02
7.545600000000e-03, 7.816317e-02
7.553280000000e-03, 7.694187e-02
7.560960000000e-03, 7.572057e-02
7.568640000000e-03, 7.327797e-02
7.576320000000e-03, 7.205667e-02
7.584000000000e-03, 6.839277e-02
7.591680000000e-03, 6.717147e-02
7.599360000000e-03, 6.595017e-02
7.607040000000e-03, 6.228628e-02
7.614720000000e-03, 6.106498e-02
7.622400000000e-03, 5.740108e-02
7.630080000000e-03, 5.495848e-02
7.637760000000e-03, 5.129458e-02
7.645440000000e-03, 4.885198e-02
7.653120000000e-03, 4.763068e-02
7.660800000000e-03, 4.640938e-02
7.668480000000e-03, 4.274548e-02
7.676160000000e-03, 4.152418e-02
7.683840000000e-03, 3.663899e-02
7.691520000000e-03, 3.419639e-02
7.699200000000e-03, 3.175379e-02
7.706880000000e-03, 2.931119e-02
7.714560000000e-03, 2.564729e-02
7.722240000000e-03, 2.198339e-02
7.729920000000e-03, 1.954079e-02
7.737600000000e-03, 1.709819e-02
7.745280000000e-03, 1.465559e-02
7.752960000000e-03, 1.099170e-02
7.760640000000e-03, 8.549097e-03
7.768320000000e-03, 6.106498e-03
7.776000000000e-03, 2.442599e-03
7.783680000000e-03, 1.221300e-03
7.791360000000e-03, -2.442599e-03
7.799040000000e-03, -6.106498e-03
7.806720000000e-03, -9.770396e-03
7.814400000000e-03, -1.099170e-02
7.822080000000e-03, -1.587689e-02
7.829760000000e-03, -1.831949e-02
7.837440000000e-03, -1.954079e-02
7.845120000000e-03, -2.320469e-02
7.852800000000e-03, -2.442599e-02
7.860480000000e-03, -2.686859e-02
7.868160000000e-03, -2.931119e-02
7.875840000000e-03, -3.053249e-02
7.883520000000e-03, -3.297509e-02
7.891200000000e-03, -3.419639e-02
7.898880000000e-03, -3.663899e-02
7.906560000000e-03, -3.786029e-02
7.914240000000e-03, -4.030288e-02
7.921920000000e-03, -4.274548e-02
7.929600000000e-03, -4.274548e-02
7.937280000000e-03, -4.518808e-02
7.944960000000e-03, -4.518808e-02
7.952640000000e-03, -4.763068e-02
7.960320000000e-03, -4.763068e-02
7.968000000000e-03, -4.763068e-02
7.975680000000e-03, -4.763068e-02
7.983360000000e-03, -5.007328e-02
7.991040000000e-03, -5.007328e-02
7.998720000000e-03, -5.007328e-02
8.006400000000e-03, -5.129458e-02
8.014080000000e-03, -5.007328e-02
8.021760000000e-03, -5.129458e-02
8.029440000000e-03, -5.007328e-02
8.037120000000e-03, -5.007328e-02
8.044800000000e-03, -4.885198e-02
8.052480000000e-03, -4.763068e-02
8.060160000000e-03, -4.640938e-02
8.067840000000e-03, -4.518808e-02
8.075520000000e-03, -4.396678e-02
8.083200000000e-03, -4.152418e-02
8.090880000000e-03, -4.030288e-02
8.098560000000e-03, -4.030288e-02
8.106240000000e-03, -3.786029e-02
8.113920000000e-03, -3.786029e-02
8.121600000000e-03, -3.541769e-02
8.129280000000e-03, -3.297509e-02
8.136960000000e-03, -3.297509e-02
8.144640000000e-03, -3.175379e-02
8.152320000000e-03, -2.808989e-02
8.160000000000e-03, -2.564729e-02
8.167680000000e-03, -2.442599e-02
8.175360000000e-03, -2.198339e-02
8.183040000000e-03, -1.954079e-02
8.190720000000e-03, -1.709819e-02
8.198400000000e-03, -1.465559e-02
8.206080000000e-03, -1.099170e-02
8.213760000000e-03, -8.549097e-03
8.221440000000e-03, -7.327797e-03
8.229120000000e-03, -2.442599e-03
8.236800000000e-03, 1.221300e-03
8.244480000000e-03, 2.442599e-03
8.252160000000e-03, 6.106498e-03
8.259840000000e-03, 8.549097e-03
8.267520000000e-03, 1.221300e-02
8.275200000000e-03, 1.465559e-02
8.282880000000e-03, 1.831949e-02
8.290560000000e-03, 2.076209e-02
8.298240000000e-03, 2.320469e-02
8.305920000000e-03, 2.808989e-02
8.313600000000e-03, 3.053249e-02
8.321280000000e-03, 3.175379e-02
8.328960000000e-03, 3.541769e-02
8.336640000000e-03, 3.786029e-02
8.344320000000e-03, 3.908158e-02
8.352000000000e-03, 4.274548e-02
8.359680000000e-03, 4.640938e-02
8.367360000000e-03, 4.885198e-02
8.375040000000e-03, 5.129458e-02
8.382720000000e-03, 5.495848e-02
8.390400000000e-03, 5.862238e-02
8.398080000000e-03, 6.106498e-02
8.405760000000e-03, 6.350758e-02
8.413440000000e-03, 6.595017e-02
8.421120000000e-03, 6.717147e-02
8.428800000000e-03, 7.083537e-02
8.436480000000e-03, 7.205667e-02
8.444160000000e-03, 7.327797e-02
8.451840000000e-03, 7.449927e-02
8.459520000000e-03, 7.694187e-02
8.467200000000e-03, 7.694187e-02
8.474880000000e-03, 7.816317e-02
8.482560000000e-03, 8.060577e-02
8.490240000000e-03, 8.182707e-02
8.497920000000e-03, 8.304837e-02
8.505600000000e-03, 8.549097e-02
8.513280000000e-03, 8.671227e-02
8.520960000000e-03, 8.671227e-02
8.528640000000e-03, 8.793357e-02
8.536320000000e-03, 8.915487e-02
8.544000000000e-03, 8.915487e-02
