% Moku:Go Oscilloscope
% Channel A (Input 1, on), DC, 30 MHz, 1 MOhm, 10 Vpp, 1 x probe attenuation
% Channel B (Input 2, off), DC, 30 MHz, 1 MOhm, 10 Vpp, 1 x probe attenuation
% Time span 4.854 ms, time offset -7.124 ms, Normal acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (on) - Square, 276.000 000 Hz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg, duty cycle 50.00 %
% Output 2 (off) - Square, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, duty cycle 50.00 %
% 
% Acquired 2026-04-30 T 15:50:18 +0200
% Time (s), Channel A (Input 1) (V)
5.514912000000e-03, -1.538837e-01
5.519904000000e-03, -1.624328e-01
5.524896000000e-03, -1.734245e-01
5.529888000000e-03, -1.844162e-01
5.534880000000e-03, -1.941866e-01
5.539872000000e-03, -2.051783e-01
5.544864000000e-03, -2.137274e-01
5.549856000000e-03, -2.222765e-01
5.554848000000e-03, -2.308256e-01
5.559840000000e-03, -2.430386e-01
5.564832000000e-03, -2.503664e-01
5.569824000000e-03, -2.613581e-01
5.574816000000e-03, -2.711285e-01
5.579808000000e-03, -2.796776e-01
5.584800000000e-03, -2.882267e-01
5.589792000000e-03, -2.967758e-01
5.594784000000e-03, -3.041036e-01
5.599776000000e-03, -3.126527e-01
5.604768000000e-03, -3.199805e-01
5.609760000000e-03, -3.260870e-01
5.614752000000e-03, -3.334148e-01
5.619744000000e-03, -3.407426e-01
5.624736000000e-03, -3.468491e-01
5.629728000000e-03, -3.517343e-01
5.634720000000e-03, -3.590621e-01
5.639712000000e-03, -3.639473e-01
5.644704000000e-03, -3.700538e-01
5.649696000000e-03, -3.737177e-01
5.654688000000e-03, -3.786029e-01
5.659680000000e-03, -3.834880e-01
5.664672000000e-03, -3.895945e-01
5.669664000000e-03, -3.932584e-01
5.674656000000e-03, -3.993649e-01
5.679648000000e-03, -4.005862e-01
5.684640000000e-03, -4.066927e-01
5.689632000000e-03, -4.103566e-01
5.694624000000e-03, -4.127992e-01
5.699616000000e-03, -4.152418e-01
5.704608000000e-03, -4.189057e-01
5.709600000000e-03, -4.189057e-01
5.714592000000e-03, -4.201270e-01
5.719584000000e-03, -4.213483e-01
5.724576000000e-03, -4.237909e-01
5.729568000000e-03, -4.250122e-01
5.734560000000e-03, -4.262335e-01
5.739552000000e-03, -4.250122e-01
5.744544000000e-03, -4.250122e-01
5.749536000000e-03, -4.250122e-01
5.754528000000e-03, -4.237909e-01
5.759520000000e-03, -4.225696e-01
5.764512000000e-03, -4.213483e-01
5.769504000000e-03, -4.213483e-01
5.774496000000e-03, -4.189057e-01
5.779488000000e-03, -4.189057e-01
5.784480000000e-03, -4.152418e-01
5.789472000000e-03, -4.115779e-01
5.794464000000e-03, -4.091353e-01
5.799456000000e-03, -4.066927e-01
5.804448000000e-03, -4.030288e-01
5.809440000000e-03, -4.005862e-01
5.814432000000e-03, -3.944797e-01
5.819424000000e-03, -3.908158e-01
5.824416000000e-03, -3.859306e-01
5.829408000000e-03, -3.822667e-01
5.834400000000e-03, -3.749390e-01
5.839392000000e-03, -3.688325e-01
5.844384000000e-03, -3.627260e-01
5.849376000000e-03, -3.553982e-01
5.854368000000e-03, -3.480704e-01
5.859360000000e-03, -3.407426e-01
5.864352000000e-03, -3.334148e-01
5.869344000000e-03, -3.260870e-01
5.874336000000e-03, -3.212018e-01
5.879328000000e-03, -3.138740e-01
5.884320000000e-03, -3.077675e-01
5.889312000000e-03, -3.004397e-01
5.894304000000e-03, -2.918906e-01
5.899296000000e-03, -2.845628e-01
5.904288000000e-03, -2.747924e-01
5.909280000000e-03, -2.674646e-01
5.914272000000e-03, -2.589155e-01
5.919264000000e-03, -2.491451e-01
5.924256000000e-03, -2.393747e-01
5.929248000000e-03, -2.271617e-01
5.934240000000e-03, -2.198339e-01
5.939232000000e-03, -2.112848e-01
5.944224000000e-03, -2.002931e-01
5.949216000000e-03, -1.905227e-01
5.954208000000e-03, -1.807523e-01
5.959200000000e-03, -1.697606e-01
5.964192000000e-03, -1.575476e-01
5.969184000000e-03, -1.489985e-01
5.974176000000e-03, -1.355642e-01
5.979168000000e-03, -1.270152e-01
5.984160000000e-03, -1.160235e-01
5.989152000000e-03, -1.050318e-01
5.994144000000e-03, -9.648266e-02
5.999136000000e-03, -8.304837e-02
6.004128000000e-03, -7.205667e-02
6.009120000000e-03, -5.862238e-02
6.014112000000e-03, -4.885198e-02
6.019104000000e-03, -3.908158e-02
6.024096000000e-03, -2.686859e-02
6.029088000000e-03, -1.587689e-02
6.034080000000e-03, -4.885198e-03
6.039072000000e-03, 8.549097e-03
6.044064000000e-03, 1.954079e-02
6.049056000000e-03, 3.297509e-02
6.054048000000e-03, 4.152418e-02
6.059040000000e-03, 5.373718e-02
6.064032000000e-03, 6.717147e-02
6.069024000000e-03, 8.060577e-02
6.074016000000e-03, 9.037616e-02
6.079008000000e-03, 1.038105e-01
6.084000000000e-03, 1.160235e-01
6.088992000000e-03, 1.270152e-01
6.093984000000e-03, 1.367855e-01
6.098976000000e-03, 1.465559e-01
6.103968000000e-03, 1.587689e-01
6.108960000000e-03, 1.685393e-01
6.113952000000e-03, 1.795310e-01
6.118944000000e-03, 1.917440e-01
6.123936000000e-03, 2.039570e-01
6.128928000000e-03, 2.112848e-01
6.133920000000e-03, 2.210552e-01
6.138912000000e-03, 2.308256e-01
6.143904000000e-03, 2.418173e-01
6.148896000000e-03, 2.515877e-01
6.153888000000e-03, 2.613581e-01
6.158880000000e-03, 2.711285e-01
6.163872000000e-03, 2.808989e-01
6.168864000000e-03, 2.894480e-01
6.173856000000e-03, 2.979971e-01
6.178848000000e-03, 3.077675e-01
6.183840000000e-03, 3.163166e-01
6.188832000000e-03, 3.248657e-01
6.193824000000e-03, 3.321935e-01
6.198816000000e-03, 3.419639e-01
