% Moku:Go Oscilloscope
% Channel A (Input 1, on), DC, 30 MHz, 1 MOhm, 10 Vpp, 1 x probe attenuation
% Channel B (Input 2, off), DC, 30 MHz, 1 MOhm, 10 Vpp, 1 x probe attenuation
% Time span 17.36 ms, time offset -7.035 ms, Normal acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (on) - Sine, 500.000 000 Hz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Square, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, duty cycle 50.00 %
% 
% Acquired 2026-04-30 T 13:01:03 +0200
% Time (s), Channel A (Input 1) (V)
3.131561739130e-03, -2.112848e-01
3.148841739130e-03, -2.357108e-01
3.166121739130e-03, -2.589155e-01
3.183401739130e-03, -2.833415e-01
3.200681739130e-03, -3.053249e-01
3.217961739130e-03, -3.260870e-01
3.235241739130e-03, -3.456278e-01
3.252521739130e-03, -3.651686e-01
3.269801739130e-03, -3.834880e-01
3.287081739130e-03, -4.018075e-01
3.304361739130e-03, -4.176844e-01
3.321641739130e-03, -4.311187e-01
3.338921739130e-03, -4.421104e-01
3.356201739130e-03, -4.567660e-01
3.373481739130e-03, -4.689790e-01
3.390761739130e-03, -4.775281e-01
3.408041739130e-03, -4.860772e-01
3.425321739130e-03, -4.934050e-01
3.442601739130e-03, -4.982902e-01
3.459881739130e-03, -5.019541e-01
3.477161739130e-03, -5.031754e-01
3.494441739130e-03, -5.043967e-01
3.511721739130e-03, -5.043967e-01
3.529001739130e-03, -5.019541e-01
3.546281739130e-03, -4.982902e-01
3.563561739130e-03, -4.921837e-01
3.580841739130e-03, -4.872985e-01
3.598121739130e-03, -4.787494e-01
3.615401739130e-03, -4.689790e-01
3.632681739130e-03, -4.592086e-01
3.649961739130e-03, -4.457743e-01
3.667241739130e-03, -4.335613e-01
3.684521739130e-03, -4.189057e-01
3.701801739130e-03, -4.042501e-01
3.719081739130e-03, -3.859306e-01
3.736361739130e-03, -3.663899e-01
3.753641739130e-03, -3.492917e-01
3.770921739130e-03, -3.285296e-01
